1293.75,1294.25,1299.5,-0.5,0.04,0.41,BUY
1305,1311.5,1307,0.42,0.5,-0.34,SELL
1306.75,1316.5,1307.25,-0.02,0.75,-0.71,SELL
1310.25,1313.5,1306,0.23,0.25,-0.57,SELL
1310,1311.75,1324.5,0.31,0.13,0.97,BUY
1329.25,1330.25,1328.75,0.36,0.08,-0.11,SELL
1333,1330.75,1325.5,0.32,-0.17,-0.39,SELL
1331.25,1329.5,1329.5,0.43,-0.13,0,SELL
1330.75,1329.75,1329,0.09,-0.08,-0.06,SELL
1324,1322.5,1313.75,-0.38,-0.11,-0.66,SELL
1291.75,1294.25,1307,-1.7,0.19,0.99,BUY
1312.75,1307.5,1301.25,0.44,-0.4,-0.48,SELL
1305.25,1303.5,1300,0.31,-0.13,-0.27,SELL
1291,1297.25,1307.25,-0.7,0.48,0.77,BUY
1301.75,1300,1296,-0.42,-0.13,-0.31,SELL
1303,1308.75,1309.25,0.54,0.44,0.04,BUY
1307.75,1310.25,1308.5,-0.11,0.19,-0.13,SELL
1318.25,1323,1311.5,0.74,0.36,-0.87,SELL
1322.75,1332,1336.5,0.85,0.7,0.34,BUY
1334.5,1324.75,1326,-0.15,-0.73,0.09,BUY
1318,1307.75,1308,-0.61,-0.78,0.02,BUY
1315.75,1295.25,1310.5,0.59,-1.56,1.16,BUY
1319,1317.5,1314.75,0.64,-0.11,-0.21,SELL
1329.25,1327.5,1325,1.09,-0.13,-0.19,SELL
1306.75,1317.75,1329.5,-1.4,0.84,0.9,BUY
1329.25,1336,1334.75,-0.02,0.51,-0.09,SELL
1334.5,1341,1346.75,-0.02,0.49,0.43,BUY
1338.5,1338.5,1343,-0.62,0,0.34,BUY
1347.5,1344.5,1348.5,0.33,-0.22,0.3,BUY
1346.25,1340.5,1341,-0.17,-0.43,0.04,BUY
1343.75,1346,1357.5,0.2,0.17,0.86,BUY
1355,1353.75,1345.5,-0.18,-0.09,-0.61,SELL
1336,1341,1335,-0.71,0.37,-0.45,SELL
1326.75,1322.75,1319.25,-0.62,-0.3,-0.26,SELL
1330.25,1335.25,1338.5,0.83,0.38,0.24,BUY
1333.25,1329.75,1328.5,-0.39,-0.26,-0.09,SELL
1341,1346.5,1349.75,0.93,0.41,0.24,BUY
1351.5,1344,1346.25,0.13,-0.55,0.17,BUY
1348,1345,1358.5,0.13,-0.22,1,BUY
1354.5,1354,1355.5,-0.3,-0.04,0.11,BUY
1363.5,1363,1351.75,0.59,-0.04,-0.83,SELL
1353,1349.75,1346.5,0.09,-0.24,-0.24,SELL
1351.25,1338,1348.25,0.35,-0.98,0.76,BUY
1347.25,1343.5,1350.25,-0.07,-0.28,0.5,BUY
1344,1351.5,1357.25,-0.47,0.56,0.43,BUY
1352.75,1349.25,1340.75,-0.33,-0.26,-0.63,SELL
1352.75,1343.75,1329,0.89,-0.67,-1.09,SELL
1324.25,1319.5,1313,-0.36,-0.36,-0.49,SELL
1309.75,1321.75,1317.5,-0.25,0.92,-0.32,SELL
1316.25,1318.5,1329.75,-0.09,0.17,0.85,BUY
1328.25,1325.75,1335.5,-0.11,-0.19,0.73,BUY
1288,1328.25,1351.5,-3.69,3.13,1.81,BUY
1362.5,1368,1356.5,0.81,0.4,-0.84,SELL
1365,1354.75,1347,0.62,-0.75,-0.57,SELL
1359.75,1346.5,1337,0.94,-0.97,-0.7,SELL
1344.5,1348.5,1364.5,0.56,0.3,1.19,BUY
1367,1364.5,1352.75,0.18,-0.18,-0.86,SELL
1351.75,1360.25,1368,-0.07,0.63,0.57,BUY
1374.25,1367.75,1373.25,0.45,-0.47,0.4,BUY
1377,1374,1374.5,0.27,-0.22,0.04,BUY
1383.75,1382,1379.75,0.67,-0.13,-0.16,SELL
1381.25,1378.5,1379,0.11,-0.2,0.04,BUY
1383,1376,1380.75,0.29,-0.51,0.34,BUY
1380,1378.25,1385.75,-0.05,-0.13,0.54,BUY
1380,1377.75,1369.5,-0.42,-0.16,-0.6,SELL
1366.25,1366.75,1362,-0.24,0.04,-0.35,SELL
1366.5,1370.25,1374.75,0.33,0.27,0.33,BUY
1373.25,1372.5,1373.5,-0.11,-0.05,0.07,BUY
1367.75,1359.75,1367.5,-0.42,-0.58,0.57,BUY
1361.5,1381,1380.25,-0.44,1.43,-0.06,SELL
1381.25,1379.25,1387.25,0.07,-0.14,0.58,BUY
1395.5,1395,1400.5,0.59,-0.04,0.39,BUY
1404.5,1403.5,1415.25,0.28,-0.07,0.84,BUY
1413.75,1418.75,1429.75,-0.11,0.35,0.78,BUY
1429.75,1427.75,1435.5,0,-0.14,0.54,BUY
1433.5,1436.75,1448.25,-0.14,0.23,0.8,BUY
1443.25,1443,1439.25,-0.35,-0.02,-0.26,SELL
1436.75,1436.75,1448,-0.17,0,0.78,BUY
1446,1444.5,1448.25,-0.14,-0.1,0.26,BUY
1447.25,1448.5,1441.25,-0.07,0.09,-0.5,SELL
1441.5,1435.25,1433.75,0.02,-0.43,-0.1,SELL
1430.5,1424,1424.75,-0.23,-0.45,0.05,BUY
1420.25,1417.75,1415.5,-0.32,-0.18,-0.16,SELL
1421,1422.25,1423.75,0.39,0.09,0.11,BUY
1424.75,1427.5,1431.25,0.07,0.19,0.26,BUY
1428.25,1426.75,1424.25,-0.21,-0.11,-0.18,SELL
1415.75,1419,1415.75,-0.6,0.23,-0.23,SELL
1413.5,1414.25,1416.75,-0.16,0.05,0.18,BUY
1413,1425.75,1424.75,-0.27,0.9,-0.07,SELL
1426.75,1426.25,1431,0.14,-0.04,0.33,BUY
1434,1427,1427.5,0.21,-0.49,0.03,BUY
1417.25,1410,1406.75,-0.72,-0.51,-0.23,SELL
1413.5,1412.25,1407,0.48,-0.09,-0.37,SELL
1404.75,1407.25,1412.75,-0.16,0.18,0.39,BUY
1406,1409.25,1401.5,-0.48,0.23,-0.55,SELL
1409.75,1409.5,1420.25,0.59,-0.02,0.76,BUY
1411.5,1412.75,1410.75,-0.62,0.09,-0.14,SELL
1407,1399,1403.25,-0.27,-0.57,0.3,BUY
1409.25,1406.75,1412.25,0.43,-0.18,0.39,BUY
1410,1409.5,1412.5,-0.16,-0.04,0.21,BUY
1409.5,1418.75,1425.5,-0.21,0.66,0.48,BUY
1415.5,1412.75,1402,-0.71,-0.19,-0.76,SELL
1404.25,1419.25,1421.25,0.16,1.07,0.14,BUY
1431.25,1440.75,1444,0.7,0.66,0.23,BUY
1451,1460.25,1452.25,0.48,0.64,-0.55,SELL
1449,1444,1436,-0.22,-0.35,-0.55,SELL
1435.75,1429.5,1427.5,-0.02,-0.44,-0.14,SELL
1435.5,1442.75,1437.25,0.56,0.51,-0.38,SELL
1448,1447.5,1444.5,0.74,-0.03,-0.21,SELL
1442.75,1449.25,1450.5,-0.12,0.45,0.09,BUY
1449.75,1454.75,1457,-0.05,0.34,0.16,BUY
1454.75,1453.5,1446.5,-0.15,-0.09,-0.48,SELL
1444.75,1456.5,1449.25,-0.12,0.81,-0.5,SELL
1448.5,1447.25,1448,-0.05,-0.09,0.05,BUY
1451.75,1446.75,1454.75,0.26,-0.34,0.55,BUY
1463,1457,1460.25,0.56,-0.41,0.22,BUY
1466,1464.75,1470.5,0.39,-0.09,0.39,BUY
1469.25,1470.25,1468.5,-0.09,0.07,-0.12,SELL
1474,1467.75,1474.5,0.37,-0.42,0.46,BUY
1474,1473.25,1478,-0.03,-0.05,0.32,BUY
1476.5,1470.25,1473.75,-0.1,-0.42,0.24,BUY
1483.5,1479.25,1477.5,0.66,-0.29,-0.12,SELL
1476,1484.25,1491.5,-0.1,0.56,0.49,BUY
1491,1483,1481.25,-0.03,-0.54,-0.12,SELL
1486,1489.25,1489.5,0.32,0.22,0.02,BUY
1488.25,1478,1469.5,-0.08,-0.69,-0.57,SELL
1477.75,1466.25,1466.5,0.56,-0.78,0.02,BUY
1470.25,1464.75,1469.25,0.26,-0.37,0.31,BUY
1479.25,1488.5,1492.5,0.68,0.63,0.27,BUY
1492.25,1488.25,1478.75,-0.02,-0.27,-0.64,SELL
1475.75,1485.25,1480.5,-0.2,0.64,-0.32,SELL
1475,1476.5,1477,-0.37,0.1,0.03,BUY
1475.5,1475.75,1477.75,-0.1,0.02,0.14,BUY
1475.5,1482,1478.5,-0.15,0.44,-0.24,SELL
1476.25,1480,1486.5,-0.15,0.25,0.44,BUY
1489.25,1494,1488.25,0.18,0.32,-0.39,SELL
1490.25,1490.25,1495.5,0.13,0,0.35,BUY
1494.5,1487,1488,-0.07,-0.5,0.07,BUY
1485,1486.25,1488,-0.2,0.08,0.12,BUY
1498.25,1502.25,1493.75,0.68,0.27,-0.57,SELL
1493.75,1496,1495.25,0,0.15,-0.05,SELL
1492.5,1495.75,1493,-0.18,0.22,-0.18,SELL
1490,1490.5,1478.75,-0.2,0.03,-0.79,SELL
1471.25,1472.75,1472.5,-0.51,0.1,-0.02,SELL
1472.75,1482,1492.25,0.02,0.63,0.7,BUY
1488.25,1483.5,1488.25,-0.27,-0.32,0.32,BUY
1478.5,1470.25,1485.25,-0.66,-0.56,1.01,BUY
1486.25,1484,1490.25,0.07,-0.15,0.42,BUY
1494.25,1496,1497.25,0.27,0.12,0.08,BUY
1503.25,1495.25,1506.75,0.4,-0.53,0.77,BUY
1500.75,1500.75,1516,-0.4,0,1.02,BUY
1518,1513.75,1496.75,0.13,-0.28,-1.12,SELL
1498.5,1498.75,1492.25,0.12,0.02,-0.43,SELL
1496.5,1493.75,1488.25,0.28,-0.18,-0.37,SELL
1480,1490,1496.5,-0.56,0.68,0.44,BUY
1488.5,1493,1502.75,-0.54,0.3,0.66,BUY
1501.5,1500,1505.75,-0.08,-0.1,0.38,BUY
1499.25,1505,1501.75,-0.43,0.38,-0.22,SELL
1506.75,1515.75,1506.75,0.33,0.6,-0.6,SELL
1508.5,1490.5,1488.75,0.12,-1.19,-0.12,SELL
1486.75,1496.75,1498.75,-0.13,0.67,0.13,BUY
1495.25,1501.75,1501.75,-0.23,0.43,0,SELL
1505,1504.75,1506.75,0.22,-0.02,0.13,BUY
1531,1532,1542.75,1.58,0.07,0.7,BUY
1550,1546,1549,0.47,-0.26,0.19,BUY
1548.5,1553,1553.75,-0.03,0.29,0.05,BUY
1555,1554.75,1553.5,0.08,-0.02,-0.08,SELL
1557,1563,1564.75,0.22,0.39,0.11,BUY
1569,1571,1573.5,0.27,0.13,0.16,BUY
1572.5,1566.5,1572.5,-0.06,-0.38,0.38,BUY
1576,1580.75,1580,0.22,0.3,-0.05,SELL
1576.75,1578.5,1583,-0.21,0.11,0.29,BUY
1583.75,1572.75,1580.75,0.05,-0.69,0.51,BUY
1584.25,1596,1595.75,0.22,0.74,-0.02,SELL
1591.75,1588.25,1591,-0.25,-0.22,0.17,BUY
1593.5,1593,1588.5,0.16,-0.03,-0.28,SELL
1592.5,1589.5,1591.75,0.25,-0.19,0.14,BUY
1596.25,1593.5,1595.5,0.28,-0.17,0.13,BUY
1595.25,1597,1598.5,-0.02,0.11,0.09,BUY
1590.25,1589.5,1575.75,-0.52,-0.05,-0.86,SELL
1572.5,1552,1560.75,-0.21,-1.3,0.56,BUY
1564.25,1572.75,1574.75,0.22,0.54,0.13,BUY
1578.75,1576.75,1576.25,0.25,-0.13,-0.03,SELL
1575.5,1582.25,1587.75,-0.05,0.43,0.35,BUY
1583,1577.5,1581,-0.3,-0.35,0.22,BUY
1581,1579,1576.75,0,-0.13,-0.14,SELL
1570.25,1583.5,1585,-0.41,0.84,0.1,BUY
1586.5,1589,1585,0.09,0.16,-0.25,SELL
1583.75,1591.25,1588.25,-0.08,0.47,-0.19,SELL
1594.75,1599.75,1593.5,0.41,0.31,-0.39,SELL
1593.25,1588.75,1585.25,-0.02,-0.28,-0.22,SELL
1578.75,1591,1587,-0.41,0.78,-0.25,SELL
1589,1595,1589.5,0.13,0.38,-0.35,SELL
1588.75,1598.25,1603,-0.05,0.6,0.3,BUY
1592.25,1583.25,1584.25,-0.68,-0.57,0.06,BUY
1590.5,1594.5,1595.5,0.39,0.25,0.06,BUY
1599.5,1600.25,1587.75,0.25,0.05,-0.78,SELL
1579,1570.5,1569.5,-0.55,-0.54,-0.06,SELL
1578.5,1583.75,1583,0.57,0.33,-0.05,SELL
1593.75,1594,1601,0.67,0.02,0.44,BUY
1603,1604.25,1598,0.12,0.08,-0.39,SELL
1591,1581.75,1586.75,-0.44,-0.58,0.31,BUY
1583.75,1589,1590.5,-0.19,0.33,0.09,BUY
1594.5,1597.75,1591,0.25,0.2,-0.42,SELL
1587.75,1586.25,1576,-0.2,-0.09,-0.65,SELL
1567.5,1566.75,1574.5,-0.54,-0.05,0.49,BUY
1587.75,1575.25,1557.5,0.83,-0.79,-1.12,SELL
1561.5,1562.5,1550.25,0.26,0.06,-0.78,SELL
1559,1562.5,1574.5,0.56,0.22,0.77,BUY
1565.5,1573.25,1568.75,-0.57,0.5,-0.29,SELL
1565.5,1571.5,1575.25,-0.21,0.38,0.24,BUY
1573.25,1563.5,1566.25,-0.13,-0.62,0.17,BUY
1568.25,1563,1562.75,0.13,-0.33,-0.02,SELL
1570.25,1571.25,1571.75,0.48,0.06,0.03,BUY
1573,1568.75,1569.25,0.08,-0.27,0.03,BUY
1572.75,1586,1598.5,0.22,0.84,0.79,BUY
1598,1594.5,1589.25,-0.03,-0.22,-0.33,SELL
1592,1591,1592.5,0.17,-0.06,0.09,BUY
1595.25,1579,1583.5,0.17,-1.02,0.28,BUY
1576,1569.5,1550,-0.48,-0.41,-1.24,SELL
1560,1543,1556.5,0.64,-1.09,0.87,BUY
1553,1549,1540.75,-0.23,-0.26,-0.53,SELL
1542,1536,1526.75,0.08,-0.39,-0.6,SELL
1528.5,1516.75,1514.5,0.11,-0.77,-0.15,SELL
1516.25,1517.5,1514.75,0.12,0.08,-0.18,SELL
1511.5,1520.5,1529.75,-0.22,0.6,0.61,BUY
1518.25,1522,1516.25,-0.76,0.25,-0.38,SELL
1513.75,1500,1505,-0.17,-0.91,0.33,BUY
1501.25,1502.75,1493.25,-0.25,0.1,-0.63,SELL
1498.5,1511.75,1512.25,0.35,0.88,0.03,BUY
1520.5,1508.25,1510.25,0.54,-0.81,0.13,BUY
1505.5,1511.5,1506.25,-0.32,0.4,-0.35,SELL
1509.5,1511.25,1519.5,0.22,0.12,0.55,BUY
1517.25,1518.75,1523,-0.15,0.1,0.28,BUY
1519.25,1525.5,1527.25,-0.25,0.41,0.12,BUY
1514.75,1512.5,1517.5,-0.83,-0.15,0.33,BUY
1516.75,1509.25,1504,-0.05,-0.49,-0.35,SELL
1493.75,1488.25,1487.5,-0.69,-0.37,-0.05,SELL
1498.75,1499.5,1504,0.75,0.05,0.3,BUY
1506,1493.75,1490,0.13,-0.81,-0.25,SELL
1496.5,1498.75,1500.75,0.43,0.15,0.13,BUY
1499,1494.5,1488,-0.12,-0.3,-0.43,SELL
1474.25,1475.25,1479.75,-0.93,0.07,0.31,BUY
1473.5,1471.75,1471.25,-0.42,-0.12,-0.03,SELL
1482,1480.75,1490.5,0.73,-0.08,0.66,BUY
1489,1490.75,1490.25,-0.1,0.12,-0.03,SELL
1491.75,1487.75,1486,0.1,-0.27,-0.12,SELL
1490,1497,1490,0.27,0.47,-0.47,SELL
1481.75,1485.5,1481.5,-0.56,0.25,-0.27,SELL
1473.75,1468.25,1469,-0.53,-0.37,0.05,BUY
1480.25,1475.25,1483,0.76,-0.34,0.52,BUY
1488.25,1493,1493.5,0.35,0.32,0.03,BUY
1503.25,1504.75,1507,0.65,0.1,0.15,BUY
1494.75,1497.75,1497.5,-0.82,0.2,-0.02,SELL
1499.75,1498.25,1494.5,0.15,-0.1,-0.25,SELL
1485.75,1485,1486,-0.59,-0.05,0.07,BUY
1496,1495,1499.5,0.67,-0.07,0.3,BUY
1497.75,1495.5,1498.5,-0.12,-0.15,0.2,BUY
1511.5,1519,1519,0.86,0.5,0,SELL
1525,1526.5,1529,0.39,0.1,0.16,BUY
1528.5,1527.5,1528.5,-0.03,-0.07,0.07,BUY
1529.25,1533.75,1536.5,0.05,0.29,0.18,BUY
1536.25,1538.25,1526.75,-0.02,0.13,-0.75,SELL
1534,1530.75,1530.5,0.47,-0.21,-0.02,SELL
1528,1532.75,1534,-0.16,0.31,0.08,BUY
1530.75,1535.75,1532.75,-0.21,0.33,-0.2,SELL
1537.25,1540.25,1544.75,0.29,0.2,0.29,BUY
1542.75,1544,1547.5,-0.13,0.08,0.23,BUY
1548.5,1554.25,1552.5,0.06,0.37,-0.11,SELL
1553.25,1556,1559.75,0.05,0.18,0.24,BUY
1563.75,1569.5,1573.5,0.26,0.37,0.26,BUY
1574.5,1571.5,1573.75,0.06,-0.19,0.14,BUY
1574.5,1580,1587.25,0.05,0.35,0.46,BUY
1589,1588.75,1590,0.11,-0.02,0.08,BUY
1593.25,1597.75,1601.25,0.2,0.28,0.22,BUY
1599.5,1598.25,1601.75,-0.11,-0.08,0.22,BUY
1597.75,1604,1602.75,-0.25,0.39,-0.08,SELL
1604.5,1596,1597,0.11,-0.53,0.06,BUY
1600.75,1599.75,1598,0.23,-0.06,-0.11,SELL
1597.5,1597,1597,-0.03,-0.03,0,SELL
1597.25,1592.25,1592.5,0.02,-0.31,0.02,BUY
1592.25,1598.75,1594.75,-0.02,0.41,-0.25,SELL
1593.5,1590.75,1594.5,-0.08,-0.17,0.24,BUY
1595,1589.5,1590,0.03,-0.34,0.03,BUY
1589.75,1589,1589,-0.02,-0.05,0,SELL
1589.5,1594,1594.75,0.03,0.28,0.05,BUY
1593.25,1593.25,1599.5,-0.09,0,0.39,BUY
1608.5,1614,1617.25,0.56,0.34,0.2,BUY
1616.75,1621.25,1614.25,-0.03,0.28,-0.43,SELL
1610.75,1604,1603.5,-0.22,-0.42,-0.03,SELL
1600.25,1607.75,1603.5,-0.2,0.47,-0.27,SELL
1596.75,1603.5,1611,-0.42,0.42,0.47,BUY
1614.25,1618.25,1619.25,0.2,0.25,0.06,BUY
1619.25,1615.5,1615.25,0,-0.23,-0.02,SELL
1621.25,1627.25,1627,0.37,0.37,-0.02,SELL
1632.25,1633.75,1625.75,0.32,0.09,-0.49,SELL
1626,1623.75,1626.75,0.02,-0.14,0.18,BUY
1635,1629.5,1633,0.5,-0.34,0.21,BUY
1636.5,1636,1626.5,0.21,-0.03,-0.58,SELL
1627,1617.25,1618.25,0.03,-0.6,0.06,BUY
1615,1613.75,1596.75,-0.2,-0.08,-1.05,SELL
1598.25,1594,1591.25,0.09,-0.27,-0.17,SELL
1591.75,1585.75,1587.25,0.03,-0.38,0.09,BUY
1586.75,1587.5,1584.5,-0.03,0.05,-0.19,SELL
1577.75,1574,1586,-0.43,-0.24,0.76,BUY
1589.25,1586.75,1593,0.2,-0.16,0.39,BUY
1588.75,1579,1573.5,-0.27,-0.61,-0.35,SELL
1570.25,1573.5,1582.25,-0.21,0.21,0.56,BUY
1580,1588,1597,-0.14,0.51,0.57,BUY
1592,1585.5,1576,-0.31,-0.41,-0.6,SELL
1572.25,1573.75,1571.75,-0.24,0.1,-0.13,SELL
1571,1575.5,1573,-0.05,0.29,-0.16,SELL
1570,1575.25,1568,-0.19,0.33,-0.46,SELL
1568.75,1574.75,1579.25,0.05,0.38,0.29,BUY
1584,1580,1571.5,0.3,-0.25,-0.54,SELL
1578.75,1581,1568,0.46,0.14,-0.82,SELL
1567,1552,1551,-0.06,-0.96,-0.06,SELL
1562.25,1572,1578,0.72,0.62,0.38,BUY
1573,1571.75,1573.25,-0.32,-0.08,0.1,BUY
1557.25,1551.25,1555.25,-1.03,-0.39,0.26,BUY
1557.5,1562.75,1558.75,0.14,0.34,-0.26,SELL
1569.75,1576.25,1569,0.7,0.41,-0.46,SELL
1571.25,1578,1577.75,0.14,0.43,-0.02,SELL
1579.5,1575.5,1580,0.11,-0.25,0.28,BUY
1574.5,1573.5,1577.25,-0.35,-0.06,0.24,BUY
1574.75,1571.5,1568.5,-0.16,-0.21,-0.19,SELL
1553.75,1548,1552.25,-0.95,-0.37,0.27,BUY
1561,1570,1574.75,0.56,0.58,0.3,BUY
1573.25,1575.25,1571.25,-0.1,0.13,-0.25,SELL
1570.5,1565.75,1559.75,-0.05,-0.3,-0.38,SELL
1558,1560.5,1574.75,-0.11,0.16,0.91,BUY
1570.25,1563.5,1564.25,-0.29,-0.43,0.05,BUY
1564.5,1556.75,1552,0.02,-0.5,-0.3,SELL
1550.75,1548.25,1546,-0.08,-0.16,-0.15,SELL
1546.25,1538.25,1533,0.02,-0.52,-0.34,SELL
1535.5,1534,1535.75,0.16,-0.1,0.11,BUY
1540.25,1541.25,1543.75,0.29,0.06,0.16,BUY
1551,1560,1561,0.47,0.58,0.06,BUY
1577.25,1573.25,1577,1.03,-0.25,0.24,BUY
1578.5,1590.75,1590.25,0.1,0.78,-0.03,SELL
1585.5,1581,1587.75,-0.3,-0.28,0.43,BUY
1590.25,1583,1591.75,0.16,-0.46,0.55,BUY
1591.5,1584.25,1584.25,-0.02,-0.46,0,SELL
1582.25,1584.5,1585.25,-0.13,0.14,0.05,BUY
1583,1585.25,1581.5,-0.14,0.14,-0.24,SELL
1577.25,1582.75,1579.75,-0.27,0.35,-0.19,SELL
1586.25,1585,1581.75,0.41,-0.08,-0.2,SELL
1583.25,1587.5,1588,0.09,0.27,0.03,BUY
1588.25,1590.5,1594,0.02,0.14,0.22,BUY
1603.75,1601.75,1602.5,0.61,-0.12,0.05,BUY
1602.75,1598.75,1589.5,0.02,-0.25,-0.58,SELL
1579.75,1572.75,1563,-0.62,-0.44,-0.62,SELL
1570,1571.25,1571,0.45,0.08,-0.02,SELL
1571,1576.25,1569,0,0.33,-0.46,SELL
1565.25,1567.25,1561.25,-0.24,0.13,-0.38,SELL
1566.75,1560.25,1550,0.35,-0.41,-0.65,SELL
1558.5,1567.5,1558.25,0.55,0.58,-0.59,SELL
1556,1543.25,1542.75,-0.14,-0.82,-0.03,SELL
1531.75,1516.5,1504,-0.72,-1,-0.82,SELL
1446.75,1477.5,1465.25,-3.96,2.13,-0.85,SELL
1478,1480.75,1511,0.86,0.19,2.05,BUY
1502,1490.75,1477,-0.6,-0.75,-0.92,SELL
1474.25,1476.5,1457,-0.19,0.15,-1.32,SELL
1480.25,1485.5,1481,1.57,0.35,-0.3,SELL
1479,1477.5,1470.75,-0.14,-0.1,-0.46,SELL
1485.5,1484.25,1489.5,0.99,-0.08,0.35,BUY
1494.25,1504.5,1500.75,0.32,0.69,-0.25,SELL
1510.75,1511.5,1516.5,0.66,0.05,0.33,BUY
1520.25,1515,1510.5,0.25,-0.35,-0.3,SELL
1513.75,1514.75,1527.75,0.21,0.07,0.86,BUY
1523.75,1521,1534.5,-0.26,-0.18,0.89,BUY
1522.5,1522.75,1534,-0.79,0.02,0.74,BUY
1537.5,1530.5,1537,0.23,-0.46,0.42,BUY
1546.25,1547.25,1548,0.6,0.06,0.05,BUY
1553.75,1548.25,1549,0.37,-0.35,0.05,BUY
1545.5,1546,1543.75,-0.23,0.03,-0.15,SELL
1538,1534.25,1521.75,-0.37,-0.24,-0.81,SELL
1511.25,1496.75,1491,-0.69,-0.96,-0.38,SELL
1485.5,1504,1508,-0.37,1.25,0.27,BUY
1520.75,1526.75,1519.5,0.84,0.39,-0.48,SELL
1513.25,1510.25,1525.5,-0.41,-0.2,1.01,BUY
1528.5,1535.75,1546.5,0.2,0.47,0.7,BUY
1543,1545,1549.25,-0.23,0.13,0.28,BUY
1561.5,1557.5,1552.75,0.78,-0.26,-0.3,SELL
1556.75,1561.5,1537.75,0.26,0.31,-1.53,SELL
1542.75,1554.75,1546.5,0.32,0.78,-0.53,SELL
1524,1507,1503,0.59,-1.12,-0.26,SELL
1508.5,1491,1495,0.36,-1.16,0.27,BUY
1515.5,1516,1525,1.35,0.03,0.59,BUY
1514.5,1511,1516,-0.69,-0.23,0.33,BUY
1519.5,1517.5,1514.5,0.23,-0.13,-0.2,SELL
1524.5,1520.5,1523,0.66,-0.26,0.16,BUY
1523,1512,1509,0,-0.72,-0.2,SELL
1505,1509.5,1515.5,-0.27,0.3,0.4,BUY
1519.5,1532,1524,0.26,0.82,-0.53,SELL
1528.5,1532.5,1525,0.29,0.26,-0.49,SELL
1531,1538.5,1542,0.39,0.49,0.23,BUY
1543.5,1544,1552,0.1,0.03,0.52,BUY
1553.5,1559,1554,0.1,0.35,-0.32,SELL
1569,1572.5,1571.5,0.96,0.22,-0.06,SELL
1574.5,1576.5,1584.5,0.19,0.13,0.51,BUY
1591,1587.5,1566.5,0.41,-0.22,-1.32,SELL
1560,1546.5,1558.5,-0.42,-0.87,0.77,BUY
1561.5,1573.5,1573,0.19,0.77,-0.03,SELL
1577,1581.5,1577.5,0.25,0.29,-0.25,SELL
1578,1575.5,1572,0.03,-0.16,-0.22,SELL
1589,1587,1589,1.07,-0.13,0.13,BUY
1589,1582,1569,0,-0.44,-0.82,SELL
1574,1574,1575.5,0.32,0,0.1,BUY
1579,1581,1598,0.22,0.13,1.08,BUY
1595.5,1595.5,1604,-0.16,0,0.53,BUY
1603.5,1618,1616,-0.03,0.9,-0.12,SELL
1618.5,1617.5,1620.5,0.15,-0.06,0.19,BUY
1619,1604,1602.5,-0.09,-0.93,-0.09,SELL
1602,1601.5,1597,-0.03,-0.03,-0.28,SELL
1595,1606.5,1605.5,-0.13,0.72,-0.06,SELL
1605.5,1598.5,1605,0,-0.44,0.4,BUY
1604.5,1606.5,1619.5,-0.03,0.12,0.81,BUY
1617.5,1625,1622.5,-0.12,0.46,-0.15,SELL
1628,1633,1629.5,0.34,0.31,-0.21,SELL
1631,1618,1623.5,0.09,-0.8,0.34,BUY
1617,1602,1605,-0.4,-0.93,0.19,BUY
1603.5,1613,1595,-0.09,0.59,-1.12,SELL
1601.5,1594.5,1586.5,0.41,-0.44,-0.5,SELL
1593.5,1588.5,1579,0.44,-0.31,-0.6,SELL
1575,1569,1570.5,-0.25,-0.38,0.1,BUY
1574,1566,1574,0.22,-0.51,0.51,BUY
1572.5,1558.5,1544,-0.1,-0.89,-0.92,SELL
1553,1564,1567,0.58,0.71,0.19,BUY
1559,1566.5,1563.5,-0.51,0.48,-0.19,SELL
1563,1568,1560,-0.03,0.32,-0.51,SELL
1565,1567,1567.5,0.32,0.13,0.03,BUY
1567.5,1560,1553.5,0,-0.48,-0.41,SELL
1547.5,1553.5,1556,-0.39,0.39,0.16,BUY
1562,1559,1570.5,0.38,-0.19,0.74,BUY
1579.5,1568,1577,0.57,-0.73,0.57,BUY
1576.5,1567.5,1571.5,-0.03,-0.57,0.25,BUY
1564.5,1564.5,1589,-0.45,0,1.57,BUY
1583.5,1579.5,1569.5,-0.35,-0.25,-0.63,SELL
1565,1556.5,1563,-0.29,-0.54,0.42,BUY
1546.5,1553.5,1564,-1.07,0.45,0.68,BUY
1567,1582,1572.5,0.19,0.96,-0.61,SELL
1573.5,1560,1552,0.06,-0.86,-0.51,SELL
1550,1547.5,1532,-0.13,-0.16,-1,SELL
1539,1534,1529.5,0.45,-0.32,-0.29,SELL
1528,1527,1541,-0.1,-0.07,0.92,BUY
1532,1536.5,1536,-0.59,0.29,-0.03,SELL
1548.5,1549.5,1557.5,0.81,0.06,0.52,BUY
1546.5,1537.5,1542.5,-0.71,-0.58,0.32,BUY
1549.5,1544.5,1539.5,0.45,-0.32,-0.32,SELL
1537,1527.5,1524,-0.16,-0.62,-0.23,SELL
1522.5,1531,1527,-0.1,0.56,-0.26,SELL
1527.5,1523.5,1527,0.03,-0.26,0.23,BUY
1529.5,1535.5,1539.5,0.16,0.39,0.26,BUY
1542.5,1551,1550,0.19,0.55,-0.06,SELL
1538.5,1529,1525.5,-0.75,-0.62,-0.23,SELL
1533,1536.5,1543.5,0.49,0.23,0.46,BUY
1546.5,1547.5,1550.5,0.19,0.06,0.19,BUY
